allow_double_logging,completed_date,consistency_score,consistency_weight,current_streak,current_value,health_score,longest_streak,maximum_session_period,minimum_session_daily,minimum_session_period,misses_allowed_per_period,momentum_score,momentum_weight,period_end,period_start,progress_percentage,progress_score,progress_weight,created_at,id,last_updated_at,goal_id,health_status,metric,schedule_spec,target_operator,uuid,target_value
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-06-07,2026-06-01,37.5,37.5,35,2026-06-01 05:00:00.000000,40332,2026-06-07 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,5336495a-b83e-49f7-9b7a-35ba3379d1e7,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-06-14,2026-06-08,37.5,37.5,35,2026-06-08 05:00:00.000000,40333,2026-06-14 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,5a7e4ac5-5b80-4eb3-b035-f144dc98b3f9,30.0
True,,28.57,40,0,2.0,36.84,0,4,0.29,2,1,66.66,25,2026-06-21,2026-06-15,25.0,25.0,35,2026-06-15 05:00:00.000000,40334,2026-06-21 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,b0cd35c8-dbee-4e1e-8c12-229f5a7ad8d5,30.0
True,,42.86,40,0,3.0,55.27,0,4,0.29,2,1,100.0,25,2026-06-28,2026-06-22,37.5,37.5,35,2026-06-22 05:00:00.000000,40335,2026-06-28 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,AT_RISK,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,94ef8849-b1f6-4f59-8244-60f29e18a160,30.0
True,,0.0,40,0,0.0,0.0,0,4,1.0,2,1,0.0,25,2026-06-30,2026-06-29,0.0,0.0,35,2026-06-29 05:00:00.000000,40336,2026-06-30 22:00:00.000000,8cfd81f1-2aca-4eb6-8367-57fa343bceb3,CRITICAL,COUNT,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,a149c5a8-aca7-4628-9f0d-82c58e61ae14,30.0
True,,18.75,40,0,45.0,41.25,0,180,24.0,120,1,100.0,30,2026-04-05,2026-04-01,12.5,12.5,30,2026-04-01 05:00:00.000000,40124,2026-04-05 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,fbf93b9d-aeac-4dbe-9146-b09c301f6c50,1500.0
True,,42.86,40,0,150.0,58.93,0,180,17.14,120,1,100.0,30,2026-04-12,2026-04-06,39.29,39.29,30,2026-04-06 05:00:00.000000,40125,2026-04-12 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,9705fcab-0a86-40d3-b9c3-f56a391f4d08,1500.0
True,,28.57,40,0,90.0,47.27,0,180,17.14,120,1,94.48,30,2026-04-19,2026-04-13,25.0,25.0,30,2026-04-13 05:00:00.000000,40126,2026-04-19 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,e4c12dd1-67b4-421a-9e06-4d1d68c867e2,1500.0
True,,28.57,40,0,90.0,42.61,0,180,17.14,120,1,78.94,30,2026-04-26,2026-04-20,25.0,25.0,30,2026-04-20 05:00:00.000000,40127,2026-04-26 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,7e048502-e308-4d29-bc47-b2543952defb,1500.0
True,,28.57,40,0,90.0,48.93,0,180,17.14,120,1,100.0,30,2026-05-03,2026-04-27,25.0,25.0,30,2026-04-27 05:00:00.000000,40128,2026-05-03 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,b91aa8fa-db0d-4420-be63-fb22c0dcf40c,1500.0
True,,28.57,40,0,90.0,48.93,0,180,17.14,120,1,100.0,30,2026-05-10,2026-05-04,25.0,25.0,30,2026-05-04 05:00:00.000000,40129,2026-05-10 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,15a0a9e5-cc00-4ae5-8d45-9b3002c5ed89,1500.0
True,,28.57,40,0,90.0,48.93,0,180,17.14,120,1,100.0,30,2026-05-17,2026-05-11,25.0,25.0,30,2026-05-11 05:00:00.000000,40130,2026-05-17 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,8d835789-3989-4380-b351-14fb73579fd6,1500.0
True,,42.86,40,0,150.0,58.93,0,180,17.14,120,1,100.0,30,2026-05-24,2026-05-18,39.29,39.29,30,2026-05-18 05:00:00.000000,40131,2026-05-24 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,795d315a-765f-440f-a05d-2578d8d93255,1500.0
True,,28.57,40,0,90.0,42.61,0,180,17.14,120,1,78.94,30,2026-05-31,2026-05-25,25.0,25.0,30,2026-05-25 05:00:00.000000,40132,2026-05-31 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,b203c815-f451-4dd5-b387-9997b2878727,1500.0
True,,28.57,40,0,90.0,42.61,0,180,17.14,120,1,78.94,30,2026-06-07,2026-06-01,25.0,25.0,30,2026-06-01 05:00:00.000000,40133,2026-06-07 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,104f9de1-da84-4d1f-a972-d98e196eb8c6,1500.0
True,,28.57,40,0,90.0,48.93,0,180,17.14,120,1,100.0,30,2026-06-14,2026-06-08,25.0,25.0,30,2026-06-08 05:00:00.000000,40134,2026-06-14 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,9a2d47a9-66ae-4a4e-9bbc-10996bf6ec0a,1500.0
True,,28.57,40,0,90.0,48.93,0,180,17.14,120,1,100.0,30,2026-06-21,2026-06-15,25.0,25.0,30,2026-06-15 05:00:00.000000,40135,2026-06-21 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,46f68862-ef13-46a6-93c2-eb6420e258e9,1500.0
True,,42.86,40,0,150.0,58.93,0,180,17.14,120,1,100.0,30,2026-06-28,2026-06-22,39.29,39.29,30,2026-06-22 05:00:00.000000,40136,2026-06-28 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,9f9cfeed-9868-473a-9530-990965fa2f98,1500.0
True,,18.75,40,0,45.0,25.07,0,180,60.0,120,1,46.05,30,2026-06-30,2026-06-29,12.5,12.5,30,2026-06-29 05:00:00.000000,40137,2026-06-30 22:00:00.000000,97f8b254-2585-4275-9b8e-79465068627c,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""WEEKLY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":2,""maxCheckins"":4},""rules"":[],""exclusions"":[]}",GREATER_THAN,81558bd7-4d5d-493f-ba3c-e6f8a3dc13e4,1500.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-01,2026-04-01,30.0,30.0,25,2026-04-01 05:00:00.000000,40138,2026-04-01 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4ffa4af5-9dde-42a7-b952-dab604dd8e7a,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-02,2026-04-02,30.0,30.0,25,2026-04-02 05:00:00.000000,40139,2026-04-02 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,76f42dc5-6c04-4252-abba-102cced7e844,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-04-03,2026-04-03,0.0,0.0,25,2026-04-03 05:00:00.000000,40140,2026-04-03 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,7d6e3bbf-efd9-44f1-8456-481f329c26a8,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-04,2026-04-04,30.0,30.0,25,2026-04-04 05:00:00.000000,40141,2026-04-04 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,bb427ef3-6e4a-444b-b718-319098df987a,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-05,2026-04-05,30.0,30.0,25,2026-04-05 05:00:00.000000,40142,2026-04-05 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,ad4f2e7f-9445-467b-ae48-9e94ba6a5211,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-06,2026-04-06,30.0,30.0,25,2026-04-06 05:00:00.000000,40143,2026-04-06 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,156ec533-5a1b-430c-ad05-a833546ce483,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-07,2026-04-07,30.0,30.0,25,2026-04-07 05:00:00.000000,40144,2026-04-07 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,616d04c4-2dfd-4533-a115-9109ae3aee46,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-08,2026-04-08,30.0,30.0,25,2026-04-08 05:00:00.000000,40145,2026-04-08 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,4dd901b2-0343-4b28-adb0-3a55b2f6b015,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-09,2026-04-09,30.0,30.0,25,2026-04-09 05:00:00.000000,40146,2026-04-09 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,a351d7f2-335e-4580-8638-869e5270750e,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-10,2026-04-10,30.0,30.0,25,2026-04-10 05:00:00.000000,40147,2026-04-10 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,bb091a29-3b86-480a-9c28-d87c4c723904,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-04-11,2026-04-11,0.0,0.0,25,2026-04-11 05:00:00.000000,40148,2026-04-11 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,af1cf4c2-9710-4df7-9d79-3229f89075e0,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-12,2026-04-12,30.0,30.0,25,2026-04-12 05:00:00.000000,40149,2026-04-12 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,1a26fbf9-81ab-4552-bff2-b9e1a172150f,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-13,2026-04-13,30.0,30.0,25,2026-04-13 05:00:00.000000,40150,2026-04-13 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,cd7ec416-afef-4659-a450-4c34a030d967,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-14,2026-04-14,30.0,30.0,25,2026-04-14 05:00:00.000000,40151,2026-04-14 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0a4fe994-0314-4aff-a2f2-8c06f4e2afaa,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-15,2026-04-15,30.0,30.0,25,2026-04-15 05:00:00.000000,40152,2026-04-15 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,0a446cac-2016-42c6-9bb3-64aa217abca9,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-16,2026-04-16,30.0,30.0,25,2026-04-16 05:00:00.000000,40153,2026-04-16 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,1f1eb488-6ec9-44b4-9a1c-c247b5c493be,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-17,2026-04-17,30.0,30.0,25,2026-04-17 05:00:00.000000,40154,2026-04-17 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d95dca71-b61e-4061-8793-1809333eceb6,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-18,2026-04-18,30.0,30.0,25,2026-04-18 05:00:00.000000,40155,2026-04-18 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,8ab1d558-942c-4245-95c0-36306483769c,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-04-19,2026-04-19,0.0,0.0,25,2026-04-19 05:00:00.000000,40156,2026-04-19 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,fcc96701-63a2-4271-bbec-75db9491df25,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-20,2026-04-20,30.0,30.0,25,2026-04-20 05:00:00.000000,40157,2026-04-20 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,d104ba14-9b58-4eed-ad76-477b864d4e3e,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-21,2026-04-21,30.0,30.0,25,2026-04-21 05:00:00.000000,40158,2026-04-21 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,e4f94a28-ddf9-48cb-9747-6e01e5ef7772,1200.0
True,,0.0,50,0,0.0,0.0,0,25,15.0,15,1,0.0,25,2026-04-22,2026-04-22,0.0,0.0,25,2026-04-22 05:00:00.000000,40159,2026-04-22 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,CRITICAL,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,083c1eb8-2320-4c50-9e70-0f94de3c34e1,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-23,2026-04-23,30.0,30.0,25,2026-04-23 05:00:00.000000,40160,2026-04-23 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,5507b662-4746-4147-a97e-8b8ce7194963,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-24,2026-04-24,30.0,30.0,25,2026-04-24 05:00:00.000000,40161,2026-04-24 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,b2db7f3b-5042-45a7-91e5-44504274363d,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-25,2026-04-25,30.0,30.0,25,2026-04-25 05:00:00.000000,40162,2026-04-25 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,f0ec6e49-0f51-4481-ab20-5b235fdb9376,1200.0
True,,50.0,50,0,15.0,57.5,0,25,15.0,15,1,100.0,25,2026-04-26,2026-04-26,30.0,30.0,25,2026-04-26 05:00:00.000000,40163,2026-04-26 22:00:00.000000,a0cee818-a77f-4054-92d9-9f9b18c8ae96,AT_RISK,DURATION,"{""version"":2,""scheduleType"":""DAILY"",""timezone"":""Asia/Calcutta"",""weekStartsOn"":""MONDAY"",""weekOfMonthModel"":""DAY_BUCKETS"",""requirements"":{""minCheckins"":1,""maxCheckins"":2},""rules"":[],""exclusions"":[]}",GREATER_THAN,82989f30-e78e-41ef-997e-c539a95d2896,1200.0
